Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type,ROI,Lease_Term,State_Colorado,City_DaNang,City_HaNoi,State_Illinois,State_Iowa,State_Louisiana,State_Massachusetts,State_Missouri,State_Nevada,State_New Hampshire,State_New Mexico,State_New York,State_Ohio,State_Oklahoma,State_Oregon,City_HaiPhong,State_Utah,City_HCMC,State_Wisconsin,Foot_Traffic_per_day,Competitor_Count_500m,Occupancy_Rate,Area_sqm,Traffic_per_sqm,Rent_per_sqm,ROI_Predicted
Central,Small Market,87.0,91.0,153.0,63.0,26.0,17.0,864.0,70.0,50.0,80.0,130.0,9,2011-08-01,Herbal Tea,Lemon,Decaf,3.3461538461538463,163.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.3011383495644665,11.382760222974365
Central,Small Market,67.0,70.0,126.0,48.0,25.0,13.0,851.0,60.0,30.0,60.0,90.0,9,2011-10-01,Herbal Tea,Lemon,Decaf,2.68,161.36666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.28955610535044857,11.382760222974365
Central,Small Market,31.0,68.0,114.0,46.0,37.0,14.0,388.0,40.0,30.0,70.0,100.0,11,2010-04-01,Tea,Darjeeling,Regular,0.8378378378378378,179.63333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.42854303591866383,11.382760222974365
Central,Small Market,30.0,67.0,113.0,46.0,37.0,14.0,449.0,40.0,20.0,50.0,70.0,11,2010-10-01,Tea,Darjeeling,Regular,0.8108108108108109,173.53333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.42854303591866383,11.382760222974365
Central,Small Market,33.0,71.0,120.0,49.0,38.0,15.0,454.0,20.0,40.0,50.0,90.0,11,2010-11-01,Tea,Darjeeling,Regular,0.868421052631579,172.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4401252801326818,11.382760222974365
Central,Small Market,28.0,63.0,106.0,43.0,35.0,13.0,466.0,20.0,30.0,50.0,80.0,11,2010-12-01,Tea,Darjeeling,Regular,0.8,171.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.40537854749062796,11.382760222974365
Central,Small Market,46.0,68.0,121.0,46.0,37.0,14.0,388.0,40.0,30.0,70.0,100.0,11,2011-04-01,Tea,Darjeeling,Regular,1.2432432432432432,167.46666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.42854303591866383,11.382760222974365
Central,Small Market,33.0,59.0,98.0,40.0,33.0,12.0,443.0,20.0,30.0,50.0,80.0,11,2011-06-01,Tea,Darjeeling,Regular,1.0,165.43333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.3822140590625921,11.382760222974365
Central,Small Market,29.0,54.0,89.0,36.0,31.0,11.0,462.0,10.0,30.0,40.0,70.0,11,2011-07-01,Tea,Darjeeling,Regular,0.9354838709677419,164.43333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.3590495706345562,11.382760222974365
Central,Small Market,45.0,67.0,120.0,46.0,37.0,14.0,449.0,40.0,20.0,50.0,70.0,11,2011-10-01,Tea,Darjeeling,Regular,1.2162162162162162,161.36666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.42854303591866383,11.382760222974365
Central,Small Market,42.0,63.0,113.0,43.0,35.0,13.0,466.0,20.0,30.0,50.0,80.0,11,2011-12-01,Tea,Darjeeling,Regular,1.2,159.33333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.40537854749062796,11.382760222974365
Central,Small Market,7.0,105.0,180.0,75.0,98.0,68.0,522.0,10.0,60.0,90.0,150.0,12,2010-01-01,Tea,Earl Grey,Regular,0.07142857142857142,182.63333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.1350599329737583,4.130968001798763
Central,Small Market,2.0,90.0,154.0,64.0,88.0,58.0,551.0,10.0,50.0,80.0,130.0,12,2010-05-01,Tea,Earl Grey,Regular,0.022727272727272728,178.63333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.0192374908335788,7.081559272954398
Central,Small Market,11.0,105.0,201.0,75.0,103.0,68.0,522.0,10.0,60.0,90.0,150.0,12,2011-01-01,Tea,Earl Grey,Regular,0.10679611650485436,170.46666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.1929711540438481,3.600816450416356
Central,Small Market,1.0,87.0,160.0,63.0,86.0,57.0,506.0,10.0,50.0,80.0,130.0,12,2011-03-01,Tea,Earl Grey,Regular,0.011627906976744186,168.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.996073002405543,7.163111793176939
Central,Small Market,0.0,84.0,153.0,60.0,84.0,54.0,606.0,0.0,40.0,50.0,90.0,12,2011-10-01,Tea,Earl Grey,Regular,0.0,161.36666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.9729085139775071,7.252854101761837
Central,Small Market,-4.0,76.0,140.0,55.0,79.0,49.0,627.0,0.0,40.0,60.0,100.0,12,2011-12-01,Tea,Earl Grey,Regular,-0.05063291139240506,159.33333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.9149972929074174,8.148959828846806
South,Major Market,292.0,295.0,582.0,251.0,98.0,77.0,1268.0,280.0,310.0,370.0,680.0,2,2011-09-01,Coffee,Columbian,Regular,2.979591836734694,162.36666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,1.1350599329737583,4.119899708408252
South,Major Market,94.0,107.0,188.0,83.0,36.0,27.0,584.0,100.0,100.0,130.0,230.0,3,2011-05-01,Coffee,Decaf Irish Cream,Decaf,2.611111111111111,166.46666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4169607917046459,11.407765049001998
South,Major Market,39.0,51.0,96.0,39.0,25.0,12.0,541.0,80.0,40.0,90.0,130.0,3,2011-10-01,Coffee,Decaf Irish Cream,Decaf,1.56,161.36666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.28955610535044857,11.407765049001998
South,Major Market,120.0,163.0,276.0,113.0,43.0,31.0,897.0,120.0,90.0,140.0,230.0,5,2010-06-01,Espresso,Caffe Mocha,Regular,2.7906976744186047,177.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4980365012027715,10.914389342811516
South,Major Market,33.0,80.0,140.0,60.0,47.0,19.0,336.0,50.0,50.0,80.0,130.0,8,2010-01-01,Herbal Tea,Chamomile,Decaf,0.7021276595744681,182.63333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5443654780588433,10.078650522619226
South,Major Market,51.0,80.0,157.0,60.0,49.0,19.0,336.0,50.0,50.0,80.0,130.0,8,2011-01-01,Herbal Tea,Chamomile,Decaf,1.0408163265306123,170.46666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5675299664868791,9.7223650391298
South,Major Market,35.0,72.0,121.0,49.0,37.0,15.0,351.0,40.0,40.0,70.0,110.0,9,2010-03-01,Herbal Tea,Lemon,Decaf,0.9459459459459459,180.66666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.42854303591866383,11.407765049001998
South,Major Market,19.0,51.0,85.0,34.0,32.0,10.0,432.0,30.0,30.0,50.0,80.0,9,2010-07-01,Herbal Tea,Lemon,Decaf,0.59375,176.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.37063181484857416,11.407765049001998
South,Major Market,19.0,51.0,85.0,34.0,32.0,10.0,428.0,30.0,30.0,50.0,80.0,9,2010-08-01,Herbal Tea,Lemon,Decaf,0.59375,175.56666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.37063181484857416,11.407765049001998
South,Major Market,40.0,64.0,114.0,43.0,37.0,13.0,363.0,30.0,40.0,60.0,100.0,9,2011-04-01,Herbal Tea,Lemon,Decaf,1.0810810810810811,167.46666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.42854303591866383,11.407765049001998
South,Major Market,30.0,79.0,131.0,52.0,49.0,17.0,-456.0,40.0,40.0,70.0,110.0,4,2010-07-01,Espresso,Caffe Latte,Regular,0.6122448979591837,176.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5675299664868791,9.7223650391298
South,Major Market,46.0,81.0,134.0,54.0,45.0,17.0,-321.0,40.0,40.0,70.0,110.0,4,2011-06-01,Espresso,Caffe Latte,Regular,1.0222222222222221,165.43333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5212009896308074,10.487226078754393
Central,Major Market,105.0,144.0,243.0,99.0,39.0,27.0,766.0,120.0,100.0,150.0,250.0,1,2010-02-01,Coffee,Amaretto,Regular,2.6923076923076925,181.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.45170752434669975,11.382760222974365
Central,Major Market,134.0,126.0,227.0,87.0,36.0,24.0,756.0,100.0,90.0,130.0,220.0,1,2011-03-01,Coffee,Amaretto,Regular,3.7222222222222223,168.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4169607917046459,11.382760222974365
Central,Major Market,199.0,179.0,322.0,123.0,45.0,34.0,959.0,130.0,120.0,170.0,290.0,1,2011-12-01,Coffee,Amaretto,Regular,4.4222222222222225,159.33333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5212009896308074,10.442921786611045
Central,Major Market,68.0,107.0,190.0,83.0,39.0,27.0,584.0,80.0,80.0,110.0,190.0,2,2010-05-01,Coffee,Columbian,Regular,1.7435897435897436,178.63333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.45170752434669975,11.382760222974365
Central,Major Market,101.0,107.0,202.0,83.0,39.0,27.0,613.0,80.0,80.0,110.0,190.0,2,2011-02-01,Coffee,Columbian,Regular,2.58974358974359,169.43333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.45170752434669975,11.382760222974365
Central,Major Market,98.0,112.0,197.0,87.0,38.0,28.0,564.0,80.0,90.0,110.0,200.0,2,2011-07-01,Coffee,Columbian,Regular,2.5789473684210527,164.43333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4401252801326818,11.382760222974365
Central,Major Market,62.0,74.0,141.0,58.0,32.0,19.0,548.0,50.0,60.0,70.0,130.0,2,2011-09-01,Coffee,Columbian,Regular,1.9375,162.36666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.37063181484857416,11.382760222974365
Central,Major Market,40.0,51.0,96.0,39.0,24.0,12.0,541.0,50.0,30.0,50.0,80.0,2,2011-10-01,Coffee,Columbian,Regular,1.6666666666666667,161.36666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.27797386113643063,11.382760222974365
Central,Major Market,105.0,145.0,245.0,100.0,40.0,28.0,822.0,120.0,100.0,150.0,250.0,3,2010-04-01,Coffee,Decaf Irish Cream,Decaf,2.625,179.63333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4632897685607177,11.382760222974365
Central,Major Market,147.0,137.0,247.0,95.0,38.0,26.0,809.0,110.0,100.0,140.0,240.0,3,2011-02-01,Coffee,Decaf Irish Cream,Decaf,3.8684210526315788,169.43333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4401252801326818,11.382760222974365
Central,Major Market,150.0,139.0,249.0,95.0,38.0,26.0,799.0,110.0,100.0,140.0,240.0,3,2011-03-01,Coffee,Decaf Irish Cream,Decaf,3.9473684210526314,168.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4401252801326818,11.382760222974365
Central,Major Market,156.0,145.0,261.0,100.0,40.0,28.0,822.0,120.0,100.0,150.0,250.0,3,2011-04-01,Coffee,Decaf Irish Cream,Decaf,3.9,167.46666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4632897685607177,11.382760222974365
Central,Major Market,155.0,152.0,254.0,104.0,37.0,29.0,871.0,120.0,110.0,150.0,260.0,3,2011-05-01,Coffee,Decaf Irish Cream,Decaf,4.1891891891891895,166.46666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.42854303591866383,11.382760222974365
Central,Major Market,192.0,185.0,309.0,127.0,43.0,35.0,1007.0,150.0,130.0,190.0,320.0,3,2011-07-01,Coffee,Decaf Irish Cream,Decaf,4.465116279069767,164.43333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4980365012027715,10.870085050668173
Central,Major Market,30.0,56.0,100.0,44.0,26.0,14.0,623.0,30.0,30.0,50.0,80.0,13,2010-01-01,Tea,Green Tea,Regular,1.1538461538461537,182.63333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.3011383495644665,11.382760222974365
Central,Major Market,32.0,60.0,106.0,46.0,28.0,15.0,608.0,40.0,30.0,60.0,90.0,13,2010-04-01,Tea,Green Tea,Regular,1.1428571428571428,179.63333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.32430283799250237,11.382760222974365
Central,Major Market,27.0,53.0,94.0,41.0,26.0,13.0,592.0,30.0,30.0,50.0,80.0,13,2010-07-01,Tea,Green Tea,Regular,1.0384615384615385,176.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.3011383495644665,11.382760222974365
Central,Major Market,47.0,56.0,112.0,44.0,27.0,14.0,623.0,30.0,30.0,50.0,80.0,13,2011-01-01,Tea,Green Tea,Regular,1.7407407407407407,170.46666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.31272059377848443,11.382760222974365
Central,Major Market,47.0,60.0,113.0,46.0,28.0,15.0,608.0,40.0,30.0,60.0,90.0,13,2011-04-01,Tea,Green Tea,Regular,1.6785714285714286,167.46666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.32430283799250237,11.382760222974365
Central,Major Market,54.0,80.0,134.0,54.0,26.0,15.0,456.0,70.0,60.0,90.0,150.0,5,2010-01-01,Espresso,Caffe Mocha,Regular,2.076923076923077,182.63333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.3011383495644665,11.382760222974365
Central,Major Market,88.0,124.0,210.0,86.0,36.0,24.0,499.0,120.0,90.0,150.0,240.0,5,2010-05-01,Espresso,Caffe Mocha,Regular,2.4444444444444446,178.63333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4169607917046459,11.382760222974365
Central,Major Market,98.0,136.0,230.0,94.0,38.0,26.0,608.0,140.0,100.0,170.0,270.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,2.5789473684210527,176.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.4401252801326818,11.382760222974365
Central,Major Market,84.0,118.0,199.0,81.0,34.0,22.0,588.0,110.0,90.0,140.0,230.0,5,2010-09-01,Espresso,Caffe Mocha,Regular,2.4705882352941178,174.53333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.39379630327661,11.382760222974365
Central,Major Market,79.0,111.0,187.0,76.0,32.0,21.0,580.0,170.0,100.0,180.0,280.0,5,2010-10-01,Espresso,Caffe Mocha,Regular,2.46875,173.53333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.37063181484857416,11.382760222974365
Central,Major Market,48.0,73.0,123.0,50.0,25.0,14.0,589.0,70.0,60.0,90.0,150.0,5,2010-11-01,Espresso,Caffe Mocha,Regular,1.92,172.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.28955610535044857,11.382760222974365
Central,Major Market,119.0,112.0,201.0,77.0,32.0,21.0,449.0,110.0,80.0,140.0,220.0,5,2011-02-01,Espresso,Caffe Mocha,Regular,3.71875,169.43333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.37063181484857416,11.382760222974365
Central,Major Market,137.0,136.0,228.0,94.0,34.0,26.0,562.0,140.0,100.0,170.0,270.0,5,2011-06-01,Espresso,Caffe Mocha,Regular,4.029411764705882,165.43333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.39379630327661,11.382760222974365
Central,Major Market,71.0,73.0,131.0,50.0,25.0,14.0,589.0,70.0,60.0,90.0,150.0,5,2011-11-01,Espresso,Caffe Mocha,Regular,2.84,160.33333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.28955610535044857,11.382760222974365
Central,Major Market,59.0,114.0,189.0,75.0,55.0,24.0,549.0,90.0,80.0,140.0,220.0,6,2010-02-01,Espresso,Decaf Espresso,Decaf,1.0727272727272728,181.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.6370234317709869,9.493166253547914
Central,Major Market,44.0,96.0,160.0,64.0,52.0,21.0,593.0,60.0,70.0,110.0,180.0,6,2010-05-01,Espresso,Decaf Espresso,Decaf,0.8461538461538461,178.63333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.602276699128933,9.628759838456867
Central,Major Market,33.0,81.0,135.0,54.0,48.0,17.0,641.0,50.0,60.0,90.0,150.0,6,2010-06-01,Espresso,Decaf Espresso,Decaf,0.6875,177.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5559477222728613,9.675016352509578
Central,Major Market,31.0,79.0,131.0,52.0,48.0,17.0,668.0,50.0,60.0,90.0,150.0,6,2010-07-01,Espresso,Decaf Espresso,Decaf,0.6458333333333334,176.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5559477222728613,9.675016352509578
Central,Major Market,39.0,90.0,150.0,60.0,51.0,19.0,656.0,60.0,60.0,110.0,170.0,6,2010-09-01,Espresso,Decaf Espresso,Decaf,0.7647058823529411,174.53333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.590694454914915,9.628759838456867
Central,Major Market,56.0,110.0,182.0,72.0,54.0,23.0,650.0,130.0,100.0,160.0,260.0,6,2010-10-01,Espresso,Decaf Espresso,Decaf,1.037037037037037,173.53333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.6254411875569689,9.529497696312495
Central,Major Market,58.0,114.0,189.0,75.0,56.0,24.0,659.0,100.0,90.0,150.0,240.0,6,2010-11-01,Espresso,Decaf Espresso,Decaf,1.0357142857142858,172.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.6486056759850047,9.493166253547914
Central,Major Market,71.0,102.0,181.0,68.0,54.0,22.0,559.0,80.0,70.0,130.0,200.0,6,2011-04-01,Espresso,Decaf Espresso,Decaf,1.3148148148148149,167.46666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.6254411875569689,9.529497696312495
Central,Major Market,43.0,79.0,130.0,52.0,45.0,17.0,668.0,50.0,60.0,90.0,150.0,6,2011-07-01,Espresso,Decaf Espresso,Decaf,0.9555555555555556,164.43333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.5212009896308074,10.442921786611045
Central,Major Market,94.0,163.0,325.0,162.0,69.0,45.0,1091.0,100.0,130.0,150.0,280.0,8,2010-04-01,Herbal Tea,Chamomile,Decaf,1.3623188405797102,179.63333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.799174850767238,8.93533631505682
Central,Major Market,81.0,146.0,291.0,145.0,65.0,40.0,1304.0,80.0,120.0,130.0,250.0,8,2010-07-01,Herbal Tea,Chamomile,Decaf,1.2461538461538462,176.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.7528458739111662,9.182758075617265
Central,Major Market,82.0,146.0,291.0,145.0,64.0,40.0,1292.0,80.0,120.0,130.0,250.0,8,2010-08-01,Herbal Tea,Chamomile,Decaf,1.28125,175.56666666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.7412636296971483,9.255289907020394
Central,Major Market,87.0,153.0,306.0,153.0,66.0,42.0,1319.0,80.0,140.0,140.0,280.0,8,2010-12-01,Herbal Tea,Chamomile,Decaf,1.3181818181818181,171.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.7644281181251842,9.142279026239722
Central,Major Market,129.0,155.0,330.0,155.0,68.0,43.0,1280.0,90.0,130.0,140.0,270.0,8,2011-09-01,Herbal Tea,Chamomile,Decaf,1.8970588235294117,162.36666666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2068.1005917159764,3.7159763313609466,0.8672189349112426,86.33905325443787,23.95324611240945,0.78759260655322,8.93533631505682
